Assay	Library Name	Assay Date	Region	Country	Density lb/ft3	Sulfur %	KinematicViscosity @ 100 F cSt	TAN(mg KOH/g) mg KOH/g	Pour Point F	Blank
Champion Export-1983	Aspen Assay Library	4/11/1983	Asia	Brunei	56.6234481062215	0.135776620072172	15.2806563868454	0.143986605287513	28.7914764022822	
Shengli-1983	Aspen Assay Library	4/11/1983	Asia	China	56.4653753444275	1.00445877853391	56.1316497174716	1.16	81.8366814359624	
Taching (Daqing)-1983	Aspen Assay Library	4/11/1983	Asia	China	53.5123138047962	0.0905266301960949	15.622036092641	1.15999998855005	103.178506911061	
Sepingan-Yakin Mixed-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	54.0183087616408	0.197294118		0.3		
Bombay High-1983	Aspen Assay Library	4/11/1983	Asia	India	51.3969135906195	0.0178667324720102	3.8489166853101	0.127390404373643	92.0446395527133	
Arimbi-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	53.9633983799752	0.179072196549582	7.85647564245824	0.299964372835244	104.031029274969	
Bunyu-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	54.0183087616409	0.0502692687473449	2.67	0.3	61.0230755782651	
Cinta-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	53.4357327898409	0.0741691840312298	14.1833992001895	0.299991981281586	120.321028872286	
Jatibarang-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	54.9270279744536	0.07	159.604769828431	0.3	108.928114975303	
Sanga-Sanga-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	56.1688862746175	0.194049215625006		0.3		
Bekok-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	49.0965114600868	0.0220792094761728	2.17075747343999	0.0350000000000001	56.3347202582596	
Dulang-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	51.5132260267999	0.0493463598438138	14.9197542368204	0.459999999999999	95.9648543513586	
Pulai-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	51.0189555283046	0.016710292965438	1.99652678815177	0.252981790719513	84.6201635895364	
Tapis-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	50.2202460423407	0.0200863925255285	2.04315999830309	0.0399999999999999	44.9550955834514	
Udang-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	51.9227372691004	0.042639369346325	10.1752966236745	0.3	100.038163024668	
Labuan Blend-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	53.3239444144649	0.0689796282701793	3.50867782078137	0.3	51.2936644010102	
Tembungo-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	52.015927339467	0.0486514394157262	2.42153587740001	0.253	25.9926205883109	
Miri Light-1983	Aspen Assay Library	4/11/1983	Asia	Malaysia	52.4471160403417	0.0713684472842661	4.16041358129878	0.175	43.9023933987127	
Soviet Export Blend-1983	Aspen Assay Library	4/11/1983	Asia	FSU	54.415878216674	1.47037465120104	6.04575174296742	0.127608765608038	-9.40140462553138	
Bach Ho (White Tiger)-1983	Aspen Assay Library	4/11/1983	Asia	Vietnam	51.7864625079839	0.0287637611248829	5.58056683212918	0.0350507709887024	100.426635835523	
Dai Hung-1983	Aspen Assay Library	4/11/1983	Asia	Vietnam	52.7284258926583	0.0722475166171568	3.40881728261311	0.18640965270869	91.8874914791282	
Salawati-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	52.0105486129782	0.197294118		0.3		
Walio-1983	Aspen Assay Library	4/11/1983	Asia	Indonesia	53.1071565656615	0.571509844332315	5	0.3	69.9106475232137	
Jabiru-1983	Aspen Assay Library	4/11/1983	Australia	Australia	50.7224898237885	0.0419684791217924	3.49142775528768	0.0200000000000001	61.0243267383014	
Jackson Blend-1983	Aspen Assay Library	4/11/1983	Australia	Australia	50.8407892077145	0.0390460937621768	5.07200109011377	0.0399683382283897	105.151104721666	
Gippsland-1983	Aspen Assay Library	4/11/1983	Australia	Australia	50.1168992783757	0.0990578385341737	2.13792152926519	0.11	71.6966114219018	
Cano Limon-1983	Aspen Assay Library	4/11/1983	Latin America	Colombia	54.4115867721447	0.471608612960538	6.56143979260828	0.27	71.0230746874922	
Oriente-1983	Aspen Assay Library	4/11/1983	Latin America	Ecuador	54.0636962318608	1.03958554257416	18.42887434996	0.134942104588572	38.819263260887	
Isthmus-1991	Aspen Assay Library	3/4/1991	Latin America	Mexico	53.5861731737653	1.32079237079247	4.97264952839975	0.0889948023727114	-49.0062099460047	
Maya-1991	Aspen Assay Library	3/4/1991	Latin America	Mexico	57.3275973942618	3.17348750454941	57.0022263317431	0.0472150717044609	-32.8026096296076	
Olmeca-1991	Aspen Assay Library	3/4/1991	Latin America	Mexico	51.6657105444982	0.794790374703406	3.21179279852852	0.0289999999999998	-38.2062400416133	
Loreto-1983	Aspen Assay Library	4/11/1983	Latin America	Peru	54.1740472355123	0.244342150491865	4.00259407084892	0.134901514276953	34.1169239290219	
BCF 24-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	56.900384015431	1.86166267280672	21.7564672591138	0.729987772140427	-17.9587276505791	
Bachaquero-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	59.3479852112308	2.40878613610111	76.0729291108127	0.729981069295229	-26.3409318552084	
Boscan-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	62.191041111018	5.51070765435555	1140.75273888056	0.730000000000001	62.8108348691876	
Ceuta-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	53.7837326602275	1.20672473871885	5.30737124934416	0.729895168556158	-35.0127512012929	
Lagomedio-1983	Aspen Assay Library	10/24/1983 (ca.)	Latin America	Venezuela	53.808000473891	1.17704008593704	6.36650912986164	0.729942314268755	-15.0097687075359	
Leona-1983	Aspen Assay Library	2/24/1983 (ca.)	Latin America	Venezuela	56.4427416764459	1.51671294193509	13.2038027708787	0.729971284897318	-5.59006719424708	
Merey-1983	Aspen Assay Library	10/24/1983 (ca.)	Latin America	Venezuela	56.9194078400722	2.1689804509032	25.473920804019	0.73	-10.0049329294251	
Tia Juana Light-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	53.7541228055279	1.10468409812188	6.25845889650222	0.729998729912896	-45.0162018641087	
Tia Juana Pesado A-1983	Aspen Assay Library	4/11/1983	Latin America	Venezuela	61.3723981797915	2.70104734438207	11141.0651408694	0.729999999999999	29.9942986014474	
Abu Al Bu Khoosh-1983	Aspen Assay Library	4/11/1983	Middle East	United Arab Emirates	53.8017522331585	1.92828829460243	6.1936023114539	0.0099080587152172	36.8225161978971	
Burgan-1983	Aspen Assay Library	4/11/1983	Middle East	Divided Zone	57.1325929169376	3.34229016268293	40.931444732061	0.11	23.9240281460307	
Hout-1983	Aspen Assay Library	4/11/1983	Middle East	Divided Zone	53.5939580603122	1.95735470995627	6.8865381849419	0.0399999999999997	30.0801062676592	
Khafji-1983	Aspen Assay Library	4/11/1983	Middle East	Divided Zone	54.9705837876502	2.87302716928107	11.128138573002	0.18	39.7441430057888	
Margham Light-1983	Aspen Assay Library	4/11/1983	Middle East	United Arab Emirates	48.4703937457219	0.0506585557635202	1.40695592299782	0.0325453636352263	28.2864715231188	
East Zeit Mix-1983	Aspen Assay Library	4/11/1983	Middle East	Egypt	51.6272760694892	0.902364831857956	2.8611018027139	0.13	53.8665285676286	
Aboozar (Ardeshir)-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	55.6181566882082	2.5086481427542	19.6373000910158	1.96	36.7683788728161	
Bahrgansar / Nowruz-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	56.3909300863357	2.57599515734603	28.7161042029569	0.839866107450537	39.384015058565	
Dorrood-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	52.4353804696388	2.24119554835477	5.51256925800648	0.217910397867804	35.4195043582704	
Foroozan-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	53.1515548044939	2.42981261276481	10.1999637007592	0.7	20.5751912519315	
Iranian Heavy-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	54.2376624683186	1.60241475865275	7.20283636446048	0.839873658322375	12.1899135116146	
Iranian Light-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	53.2458315019692	1.36917190738765	5.27470031989464	0.839892554943363	3.83707487957953	
Rostam-1976	Aspen Assay Library	1/1/1976	Middle East	Iran	52.6630329623675	1.4529226614015	3.95089769098594	0.839920340764112	10.0568250680452	
Sassan (Salmon)-1976	Aspen Assay Library	1/1/1976	Middle East	Iran	53.350115182553	1.90109628846098	4.90840983084446	0.839801043120469	27.1093404734561	
Sirri-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	54.2851639485378	2.21598024391775	6.86541071145676	0.84	32.5284648289095	
Soroosh-1983	Aspen Assay Library	4/11/1983	Middle East	Iran	58.7267968265131	3.33065915059758	378.528932856262	0.139187204089349	76.2779113254905	
Basrah Heavy-1983	Aspen Assay Library	4/11/1983	Middle East	Iraq	56.5284243108767	3.36302836220819	18.1212498854931	0.111885150272187	10.1720769340383	
Basrah Medium-1983	Aspen Assay Library	4/11/1983	Middle East	Iraq	54.3196296743061	2.59157801308097	7.76411552666035	0.111794332013813	0.254312333027478	
Kirkuk Blend-1983	Aspen Assay Library	4/11/1983	Middle East	Iraq	52.782131343244	1.94720702049191	4.37065809913285	0.111784675677181	4.06754709853546	
Kuwait Export-1983	Aspen Assay Library	4/11/1983	Middle East	Kuwait	53.9872587487024	2.49649725170653	7.60638038086944	0.126903750936215	38.4317957081877	
Dukhan-1983	Aspen Assay Library	4/11/1983	Middle East	Qatar	50.7251859270996	1.19026991325738	2.33522943431564	0.117481162096062	-6.87356214480237	
Arabian Heavy-1983	Aspen Assay Library	4/11/1983	Middle East	Saudi Arabia	55.3348375790234	2.80632627163834	19.6797797876777	0.0999999999999999	2.64831620664465	
Arabian Light-1983	Aspen Assay Library	4/11/1983	Middle East	Saudi Arabia	53.4290475208931	1.76967226527946	5.0655277817451	0.0999623723059936	-2.19747668484538	
Mubarek-1983	Aspen Assay Library	4/11/1983	Middle East	United Arab Emirates	52.369449200826	0.594587461525502	2.86275957998851	0.0100000000000003	19.476342503578	
Saharan Blend-1983	Aspen Assay Library	4/11/1983	North Africa	Algeria	50.0405517826102	0.0533308826885352	1.97506536908332	0.00999850146613875	41.1055131865868	
Amna-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	52.7282412009016	0.158840939396876	13.7057999951561	0.10493604571211	88.2308986268001	
Brega-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	51.3004567476988	0.198423880132319	3.01138523852449	0.123663606316471	64.0619400163264	
Bu Attifel-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	50.3880016223627	0.0337742624452444	4.4899020086227	0.149403798469715	98.3539016646997	
Sarir-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	51.9195709846132	0.152839835960569	4.90052903777846	0.125438573545377	77.2382402469958	
Sirtica-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	50.559136973547	0.435295957484361	2.51987245464872	0.111899497136041	45.4631169715987	
Zueitina-1983	Aspen Assay Library	4/11/1983	North Africa	Libya	51.0630465976922	0.280269583086749	2.79923131698602	0.120887692116354	66.1174729085892	
Ashtart-1983	Aspen Assay Library	4/11/1983	North Africa	Tunisia	54.8662081297748	0.966556528506332	9.74146793701688	0.143989273635817	46.7522677335448	
Bow River Heavy-1983	Aspen Assay Library	4/11/1983	North America	Canada	55.6545693357485	1.96019693545394	16.1072906190776	0.4225	25.3408718285338	
Cold Lake Blend-1993	Aspen Assay Library	1993	North America	Canada	55.3349657757513	2.98890698556997	8.29123608353365	0.71	15.4322913951024	
Federated Light and Medium-1983	Aspen Assay Library	4/11/1983	North America	Canada	51.6782882492259	0.195244891488359	3.8160939375604	0.0900668154642401	47.6295891778652	
Gulf Alberta Light and Medium-1983	Aspen Assay Library	4/11/1983	North America	Canada	53.0404963385565	0.972575368102729	3.96618665351165	0.422495127743921	45.6533886481876	
Rainbow Light and Medium-1983	Aspen Assay Library	4/11/1983	North America	Canada	51.1435009652549	0.43265427578814	2.70426716900436	0.0799999999999999	43.616194334125	
Rangeland-South Light and Medium-1983	Aspen Assay Library	4/11/1983	North America	Canada	51.5551854299249	0.564619105785012	2.88162396608702	0.12	15.4844176309239	
Wainwright-Kinsella-1983	Aspen Assay Library	4/11/1983	North America	Canada	57.1644039002344	2.05195650968483	47.1645828695951	0.422499999999999	37.1261992196761	
Lloydminster-1983	Aspen Assay Library	4/11/1983	North America	Canada	57.8169269053543	3.16904282891289	62.3388034844942	0.779999999999998	47.2213216179066	
Kuparuk-1983	Aspen Assay Library	4/11/1983	North America	United States of America	57.3146932468033	1.72266716949023	37.2580229366747	0.3025	4.93514967477832	
West Sak-1983	Aspen Assay Library	4/11/1983	North America	United States of America	57.1064635916905	1.7424670633777	45.1420622184081	0.68	8.69111873933044	
Hondo Blend-1983	Aspen Assay Library	4/11/1983	North America	United States of America	57.8189385886638	4.44612142118499	126.13626265366	0.4	39.1996407942887	
Hondo Monterey-1983	Aspen Assay Library	4/11/1983	North America	United States of America	58.4363078677515	4.87592164261936	194.980985505026	0.43	36.3565116171669	
Hondo Sandstone-1983	Aspen Assay Library	4/11/1983	North America	United States of America	52.7509979317506	0.219646982397749	4.0964865965608	0.0599999999999999	50.6983844324552	
Dan-1983	Aspen Assay Library	4/11/1983	North Sea	Denmark	54.6150654094431	0.328366387289497	7.46289407987181	0.134770866368271	23.0876661419962	
Gorm-1983	Aspen Assay Library	4/11/1983	North Sea	Denmark	53.2299877655718	0.228513683638316	4.63920309238426	0.125097866604631	29.6515850740051	
Statfjord-1983	Aspen Assay Library	4/11/1983	North Sea	Norway	51.7410143344713	0.294228217994255	2.5047999798038	0.0588095390263643	52.6498374169356	
Argyll-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	52.1973609803413	0.179344934872262	5.27946622357078	0.101428571	52.65037695496	
Auk-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	52.392668310974	0.452007023210847	4.06899278387043	0.113105393488065	98.7146192020068	
Brae-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	53.2704964852982	0.73994817011365	3.79683586791873	0.0183196969818996	45.5683062266934	
Brent-1994	Aspen Assay Library	1994	North Sea	United Kingdom	52.0123164362029	0.256375008186207	2.23896359951763	0.057551037691658	45.0222238535823	
Buchan-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	53.5209004892361	0.824666075453514	5.27223512008006	0.101284549752432	60.4111054165655	
Fulmar-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	51.6394509147921	0.249516178888259	2.59123862367748	0.056039884177348	32.5690816567006	
Kittiwake-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	52.202768663147	0.655683029102981	3.58038880827272	0.101377485290513	5.01328897105867	
Magnus-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	51.5696562149603	0.257817512441605	11.2555928564134	0.042727861718478	33.9408139128847	
Maureen-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	52.3393665384226	0.58625	4.08594641531877	0.101428571	54.8877617069624	
Montrose-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	51.4187044995515	0.225597588497249	3.64189459986519	0.28	34.2352599717605	
Tartan-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	51.0798203444745	0.556500772152092	2.44842875621815	0.101216624270307	15.9964171688223	
Thistle-1983	Aspen Assay Library	4/11/1983	North Sea	United Kingdom	52.3900925492546	0.309508114486579	4.14562094443333	0.101329323216793	65.7752692273849	
Soyo Blend-1983	Aspen Assay Library	4/11/1983	West Africa	Angola	53.6460509724946	0.175431132910349	7.6332477831203	0.07	64.3999293357984	
Kole Marine Blend-1983	Aspen Assay Library	4/11/1983	West Africa	Cameroon	52.8703003658868	0.288749461328408	5.27190657282567	0.127717650030862	44.0501128423703	
Gamba-1983	Aspen Assay Library	4/11/1983	West Africa	Gabon	54.0100749605475	0.113508769604698	5.62986779229363	0.156216246822616	85.7598378994011	
Lucina Marine-1983	Aspen Assay Library	4/11/1983	West Africa	Gabon	51.3621153110785	0.0356610270139766	41.6005086068159	0.133294798378497	63.9407798409894	
Salt Pond-1983	Aspen Assay Library	4/11/1983	West Africa	Ghana	52.0187895867275	0.0950687375565016	3.92260322507687	0.125329946325583	105.872838755792	
Espoir-1983	Aspen Assay Library	4/11/1983	West Africa	Ivory Coast	53.9019775910886	0.312520612350963	4.90787975794702	0.137409430982701	44.1138052592426	
Bonny Medium-1983	Aspen Assay Library	4/11/1983	West Africa	Nigeria	56.3879564270297	0.226904141030137	18.909281079791	0.152999291928089	31.8175340668511	
Escravos-1983	Aspen Assay Library	4/11/1983	West Africa	Nigeria	52.5831377015775	0.140619401101099	2.93734819691308	0.152824472948963	64.9247724322755	
Pennington-1983	Aspen Assay Library	4/11/1983	West Africa	Nigeria	52.1927480659081	0.0700363238806039	2.91574293555991	0.152931977972064	56.1987847931897	
Qua Iboe-1983	Aspen Assay Library	4/11/1983	West Africa	Nigeria	52.4564195912338	0.11714893558123	3.51842830933979	0.153	63.8853623054151	
Zaire-1983	Aspen Assay Library	4/11/1983	West Africa	Zaire	54.3715777682648	0.133984670117767	9.53450463976359	0.142502397385643	89.8563468506715	
Kumkol-1993	Aspen Assay Library	9/6/1993	Asia	Kazakhstan	51.1785973476183	0.0781206294132663	4.22580823190729	0.0400000000000005	64.798540918922	
Siberian Light-1993	Aspen Assay Library	9/6/1993	Asia	Russia	52.5391688022831	0.442503473848363	4.99292159911668	0.132270854609776	24.7805767877004	
Saladin-1993	Aspen Assay Library	10/18/1993	Australia	Australia	49.2361862862897	0.0161141980857448	1.29312080939135	0.0400000000000001	11.8406611074219	
Hydra-1994	Aspen Assay Library	10/31/1994	Australia	Indonesia/Australia Zone of Cooperation	52.3139991025602	0.0803043557292102	4.42994640645528	0.133725691775718	71.4996551058552	
Alif-1994	Aspen Assay Library	5/23/1994	Middle East	Yemen	51.475795792768	0.115186770722677	2.45974087069939	0.0197456258369837	76.999644491294	
West Texas Intermediate-1994	Aspen Assay Library	8/15/1994	North America	United States of America	51.4552867972804	0.32485067190508	15.1180124984499	0.30249976816094	27.3769443358784	
Danish North Sea-1994	Aspen Assay Library	9/12/1994	North Sea	Denmark	52.9926481914386	0.252120016079022	3.6345200886692	0.124729216981389	-57.2623880798148	
Cusiana-1995	Aspen Assay Library	12/11/1995	Latin America	Colombia	52.4293134918929	0.252877962723071	3.18607802584674	0.0244199071801132	60.0328317252417	
Rincon de los Sauces-1995	Aspen Assay Library	4/17/1995	Latin America	Argentina	52.7520649023323	0.285873227452157	11.566545202872	0.0666237666137825	43.7551212349387	
Canadon Seco-1995	Aspen Assay Library	4/17/1995	Latin America	Argentina	55.3278679407566	0.164441075353289	29.6656427731834	0.0666643173072935	73.149834351116	
Escalante A-1995	Aspen Assay Library	4/17/1995	Latin America	Argentina	56.7385889071176	0.193108456922995	181.693533752624	0.0666633921994976	33.3268965253006	
Leona-1997	Aspen Assay Library	6/9/1997	Latin America	Venezuela	56.6827741631559	1.57029006091751	15.7991253330405	0.72995280728556	64.8084270815951	
Merey-1997	Aspen Assay Library	6/9/1997	Latin America	Venezuela	60.1869598456064	2.58203375921889	2126.21110260451	0.73	-84.791233436376	
Liverpool Bay-1997	Aspen Assay Library	5/12/1997	North Sea	United Kingdom	50.3204268123171	0.229325786304933	2.57529452315312	0.101168676291125	57.9991598364241	
Isthmus-2000	Aspen Assay Library	5/15/2000	Latin America	Mexico	53.304302948125	1.39785495515271	5.44465387676996	0.459999999999999	16.3057020299003	
Olmeca-2000	Aspen Assay Library	5/15/2000	Latin America	Mexico	51.7984416186696	0.929213456724818	3.05380399193603	0.799999999999999	12.7732561052993	
Maya-2000	Aspen Assay Library	5/15/2000	Latin America	Mexico	57.4912881848118	3.38154503186312	112.892792060007	0.43	23.314546768545	
Mexico Marine Light-2000	Aspen Assay Library	5/15/2000	Latin America	Mexico	53.1035951513081	1.2353903095869	4.81766939657064	0.26	16.3347939160388	
Pierce-2001	Aspen Assay Library	4/9/2001	North Sea	United Kingdom	52.1428709402681	0.154224695334941	3.86964143992844	0.168940960853478	48.4436461919585	
Tempa Rossa-2001	Aspen Assay Library	4/9/2001	Europe	Italy	57.9977985021578	6.65437248290026	25.8156439242486	0.14874237723756	40.2061059791397	
Zuata Sweet-1998	Aspen Assay Library	10/19/1998	Latin America	Venezuela	54.0164929457779	0.0665979961683445	5.2998667554122	0.729988962026458	1.90463347844254	
Ten Section Field-1984	Aspen Assay Library	1984	North America	United States of America	53.2876831472147	0.45	3.38842571100215	0.302312332702342	4.99946405814122	
Elk Hills Field-1984	Aspen Assay Library	1984	North America	United States of America	55.7932345010001	0.51	6.88030191010125	0.3025	4.99684701378449	
Torrance Field-1984	Aspen Assay Library	1984	North America	United States of America	56.7748530784632	1.84	15.5017065114345	0.3025	4.99943593995581	
Torrance Field-1984(2)	Aspen Assay Library	1984	North America	United States of America	56.7748530784632	1.84	15.5017065114345	0.3025	4.99943593995581	
Bridgeport Field-1984	Aspen Assay Library	1984	North America	United States of America	52.7248663583267	0.21	3.81485892471158	0.302300617810325	4.99935919692859	
Marcotte Field-1984	Aspen Assay Library	1984 	North America	United States of America	55.9585239787093	0.77	16.6565870538238	0.3025	14.999826903043	
Black Bay, West Field-1984	Aspen Assay Library	1984	North America	United States of America	53.2103225310127	0.19	4.82893230693558	0.30243160320409	4.99971609358267	
Bayou des Allemands Field-1984	Aspen Assay Library	1984	North America	United States of America	52.7801018811728	0.2	4.46135972173879	0.302494193852819	34.9997157592009	
Sho-Vel-Tum Field-1984	Aspen Assay Library	1984	North America	United States of America	55.2410433275839	1.41	9.96600847482431	0.302406801777819	9.99960870091342	
Sho-Vel-Tum Field-1984(2)	Aspen Assay Library	1984	North America	United States of America	57.8315134637286	1.68	33.7678783395611	0.30249178950351	4.99236445813875	
Sho-Vel-Tum Field-1984(3)	Aspen Assay Library	1984	North America	United States of America	55.649187067755	1.34	15.1935249718489	0.3025	4.99896927162071	
Hastings, East Field-1984	Aspen Assay Library	1984	North America	United States of America	54.3663211523147	0.15	4.89746517942944	0.302499889941919	4.99985330384211	
Cedar Lake Field-1984	Aspen Assay Library	1984	North America	United States of America	53.7401131560514	2.12	3.8377163951162	0.302416036748441	4.99942173367501	
Corsicana Field-1984	Aspen Assay Library	1984	North America	United States of America	52.0182094218192	0.24	3.29613017910215	0.302494356036496	4.99958523386921	
Bayou Choctaw, Sweet-2010	Aspen Assay Library	4/23/2010	North America	United States of America	53.0562012432992	0.415687238525977	4.79664695445341	0.221084912837742	53.9894966756844	
Bayou Choctaw, Sour-2010	Aspen Assay Library	4/6/2010	North America	United States of America	53.7365320617125	1.4547165101371	5.76856044460648	0.07720543668885	46.720793308053	
West Hackberry, Sweet-2010	Aspen Assay Library	4/21/2010	North America	United States of America	52.3268054885295	0.333143391804876	3.74120448267305	0.124599287107134	57.4338693079911	
West Hackberry, Sour-2010	Aspen Assay Library	4/19/2010	North America	United States of America	53.5793428370163	1.5444836901026	5.3939669752409	0.122116037256523	39.4931537459299	
Big Hill, Sweet-2010	Aspen Assay Library	4/7/2010	North America	United States of America	52.8074860211026	0.410083658100873	4.53340575538262	0.23631107020706	52.5512102618057	
Big Hill, Sour-2010	Aspen Assay Library	4/14/2010	North America	United States of America	54.3580665984032	1.44247611538435	7.29056839073196	0.0967931399022943	44.775034632476	
Bryan Mound, Sweet-2010	Aspen Assay Library	5/3/2010	North America	United States of America	52.5100582133463	0.381917104995353	4.18959694167927	0.0743704293480158	60.9184954505515	
Bryan Mound, Sour-2010	Aspen Assay Library	5/17/2010	North America	United States of America	53.5630703129852	1.4270654693408	5.41395502097232	0.0725571119174064	38.9157353475041	
Ardjuna-2002	Aspen Assay Library	10/7/2002 (ca.)	Asia	Indonesia	51.7294314838159	0.0942747152668327	2.17899607517055	0.112364030364589	73.8887117989965	
Attaka-2011	Aspen Assay Library	10/25/2011 (ca.)	Asia	Indonesia	51.0864723365229	0.0743377237189879	1.55918061323176	0.0689752281661994	49.4686500377172	
Azeri (Ceyhan)-2012	Aspen Assay Library	3/12/2012 (ca.)	Middle East	Azerbaijan	52.3583427701164	0.134964487758502	4.14190930506342	0.257728902885675	47.5415947116487	
Azeri Light-2005	Aspen Assay Library	2/6/2005 (ca.)	Middle East	Azerbaijan	52.8286997127547	0.147861600134468	5.27054329963154	0.233089212574936	47.2060306904584	
Badak-2009	Aspen Assay Library	2/25/2009 (ca.)	Asia	Indonesia	51.6853675916496	0.0578285073748489	1.44964293571083	0.0812733625326002	50.7339404029715	
Bekapai-2001	Aspen Assay Library	2/1/2001 (ca.)	Asia	Indonesia	50.7061058345165	0.0437196624912103	6.76021384683494	0.3	53.0982781605926	
Belida-2008	Aspen Assay Library	12/18/2008 (ca.)	Asia	Indonesia	49.3422315831052	0.0244314788626629	2.01784055178448	0.0574218183165332	68.0602217479315	
Bintulu-2001	Aspen Assay Library	05/25/2001 (ca.)	Asia	Malaysia	52.3709495720453	0.0694000856629108	1.79694646060254	0.227488617507441	59.4372870832528	
Sumatran Heavy (Duri)-2012	Aspen Assay Library	6/7/2012 (ca.)	Asia	Indonesia	58.0301904211402	0.208845892386644	173.693177533389	0.949468566656665	83.7585373050178	
Handil-2007	Aspen Assay Library	10/1/2007 (ca.)	Asia	Indonesia	51.3229228020799	0.0375848705405732	1.83894227639609	0.0900000000000001	30.4697273785101	
Kutubu-2007	Aspen Assay Library	1/1/2007 (ca.)	Australia	Papua New Guinea	50.1676153423491	0.0453140506202104	1.47044556498575	0.0396544653452123	53.5891879867192	
Sumatran Light (Minas)-2009	Aspen Assay Library	9/16/2009 (ca.)	Australia	Australia	53.2556638735294	0.0906209755629956	12.6221770137366	0.0968302613223704	98.7092024385549	
Seria light-2010	Aspen Assay Library	5/18/2010 (ca.)	Asia	Brunei	53.079850913139	0.0878449023672977	7.53482647915827	0.35	70.5119117377749	
Tapis blend-2011	Aspen Assay Library	1/1/2011 (ca.)	Asia	Malaysia	50.6658259637054	0.043904383253486	2.2211303113923	0.209317267653218	73.3042038900179	
Barrow Island-2007	Aspen Assay Library	11/15/2007 (ca.)	Australia	Australia	52.489390569168	0.0480361763228255	2.22452162606325	0.0423776243283388	-5.01330662790726	
Cossack-2000	Aspen Assay Library	4/16/2000 (ca.)	Australia	Australia	49.1865290621597	0.0387582104248912	1.40625712472112	0.0218623315258962	32.8304032910736	
Gippsland-2008	Aspen Assay Library	1/1/2008 (ca.)	Australia	Australia	47.8573060838915	0.0832516298178282	0.99545409603047	0.0878419115570363	41.2860835578677	
Northwest Shelf condensate-2007	Aspen Assay Library	11/15/2007 (ca.)	Australia	Australia	45.1424249720477	0.00278268079897655	0.657461683248321	0.1	-63.3983367995429	
Northwest Shelf condensate-2012	Aspen Assay Library	2/5/2012 (ca.)	Australia	Australia	44.2654998404277	0.00327153396412267	0.703930065628029	0.00989080739340827	-69.7476634466934	
Skua-1994	Aspen Assay Library	5/9/1994 (ca.)	Australia	Australia	50.8451293228479	0.0504392443036389	2.14660584306631	0.0252963375084587	59.7644439573888	
Alba-2002	Aspen Assay Library	1/26/2002 (ca.)	North Sea	United Kingdom	58.2015804505813	1.18862134115405	57.5107882851462	0.557564247413292	12.514390175568	
Asgard Blend-2010	Aspen Assay Library	6/28/2010 (ca.)	North Sea	Norway	49.3632085782117	0.18811968371106	1.27120039120844	0.0104154869091601	32.7281497356902	
Asgard Blend-2011	Aspen Assay Library	4/4/2011 (ca.)	North Sea	Norway	49.2964967058817	0.189557614360651	1.30622022783252	0.0107253440901283	38.6423527786053	
Beatrice-2002	Aspen Assay Library	3/1/2002 (ca.)	North Sea	United Kingdom	51.8829976434311	0.061892906949184	5.1914056861373	0.0415758641601699	83.1977702893894	
